bookID,isbn13,title,authors,average_rating,language_code,  num_pages,ratings_count,text_reviews_count,Date
23931,9780802133304,Nova Express (The Nova Trilogy  #3),William S. Burroughs,3.67,eng,192,2541,70,1994-01-21
23932,9780802137784,Last Words: The Final Journals,William S. Burroughs/James Grauerholz,3.98,eng,273,490,20,2001-01-03
23937,9780802133298,The Soft Machine (The Nova Trilogy #1),William S. Burroughs,3.35,eng,184,5892,204,1994-01-13
23940,9780142003169,Junky,William S. Burroughs/Oliver  Harris/Allen Ginsberg,3.83,eng,208,47105,1052,2003-04-01
23942,9780330300162,Queer,William S. Burroughs,3.59,eng,160,9811,279,1998-12-17
23944,9780312278465,Cities of the Red Night,William S. Burroughs,3.77,en-GB,332,3893,196,2001-05-04
23945,9781889307152,William S. Burroughs  Throbbing Gristle  Brion Gysin,V. Vale/Andrea Juno/William S. Burroughs/Throbbing Gristle/Brion Gysin,4.26,eng,140,1290,17,2008-01-10
23946,9781584350101,Burroughs Live: The Collected Interviews  1960-1997,William S. Burroughs/Sylvère Lotringer,4.36,eng,675,124,5,2001-12-07
23948,9780140094541,My Education: A Book of Dreams,William S. Burroughs,3.7,eng,193,1055,47,1996-06-01
23950,9780393057249,Trainspotting (Mark Renton  #2),Irvine Welsh,4.09,en-US,340,533,45,2002-10-17
23952,9780851708706,Trainspotting,Murray Smith,4.03,eng,96,75,5,2002-03-29
23955,9782020336468,Trainspotting,Irvine Welsh/Eric Lindor Fall,4.09,fre,344,59077,857,1998-03-06
23961,9780393315639,Marabou Stork Nightmares,Irvine Welsh,3.86,eng,288,8726,267,1997-01-17
23963,9780413728609,You'll Have Had Your Hole,Irvine Welsh,3.51,eng,76,227,5,1998-04-02
23964,9782020416405,Ecstasy,Irvine Welsh/Alain Defossé,3.55,fre,358,12,2,2000-06-10
23966,9780393318685,Filth,Irvine Welsh,3.73,eng,393,21997,643,1998-09-17
23968,9780767920094,The Female Brain,Louann Brizendine,3.83,eng,304,8655,1203,2006-08-01
23975,9781400034222,Imaginary Friends,Nora Ephron,3.54,eng,144,200,19,2003-03-18
23979,9780553122756,Scribble  Scribble: Notes on the Media,Nora Ephron,3.7,eng,163,326,27,1979-03-01
23984,9780930588793,Life Amongst the Modocs,Joaquin Miller/Alan Rosenus/Malcolm Margolin,4.32,eng,456,19,6,1997-01-01
23989,9780312925741,Devil's Backbone,Terry C. Johnston,4.17,eng,448,105,6,1991-08-15
24001,9788483101612,Soldados de Salamina,Javier Cercas,3.81,spa,209,4382,235,2001-09-01
24006,9780307336132,Rule #1: The Simple Strategy for Successful Investing in Only 15 Minutes a Week!,Phil Town,4.02,eng,320,1373,90,2006-03-21
24010,9781564741578,"Laguna  I Love You: The Best of ""Our Town""",John Weld/Phil Interlandi,0,eng,285,0,0,1996-03-01
24028,9781569755662,"Dirty Italian: Everyday Slang from ""What's Up?"" to ""F*%# Off!""",Gabrielle Ann Euvino/Lindsay Mack,4,eng,163,46,0,2006-10-28
24037,9780439507233,The Deep (Dive  #2),Gordon Korman,3.78,eng,148,1436,55,2003-07-01
24040,9780439507226,The Discovery (Dive  #1),Gordon Korman,3.72,eng,141,1858,135,2003-06-01
24043,9780970312532,New York City's Best Dive Bars: Drinking and Diving in the Five Boroughs,Wendy  Mitchell/June Kim,3.75,eng,160,16,2,2003-07-01
24047,9780439651394,The Stowaway Solution (On The Run  #4),Gordon Korman,4.11,eng,160,2041,82,2005-10-01
24048,9780439847773,The Abduction (Kidnapped  #1),Gordon Korman,3.99,eng,144,3306,263,2006-05-01
24050,9780439651370,The Fugitive Factor (On The Run  #2),Gordon Korman,4.13,eng,160,2499,151,2005-06-01
24052,9780439651363,Chasing The Falconers (On The Run  #1),Gordon Korman,4.05,eng,154,4598,371,2005-04-01
24054,9780590427692,Losing Joe's Place,Gordon Korman,4.05,eng,233,797,46,1991-10-01
24056,9780590255226,Something Fishy at Macdonald Hall (Macdonald Hall  #7),Gordon Korman,4.06,eng,208,919,13,2000-09-01
24058,9780590441742,The Zucchini Warriors (Macdonald Hall  #5),Gordon Korman,4.01,eng,208,1160,42,1991-06-01
24060,9780613589451,The Contest (Everest Trilogy),Gordon Korman,3.85,eng,137,12,2,2002-08-01
24062,9780613674836,The Deep (Dive Trilogy),Gordon Korman,3.78,eng,148,0,0,2003-07-01
24064,9780439294843,No More Dead Dogs,Gordon Korman,3.71,eng,180,12,2,2001-09-01
24065,9780590419277,Radio Fifth Grade,Gordon Korman,3.55,eng,192,522,47,1991-08-01
24066,9780613584661,The Climb (Everest Trilogy),Gordon Korman,3.9,eng,151,3,0,2002-07-01
24073,9780439401395,The Contest (Everest  #1),Gordon Korman,3.85,eng,96,3561,230,2002-08-01
24079,9780340425671,Casino Royale (James Bond  #1),Ian Fleming,3.73,eng,188,56,8,1988-10-01
24087,9780399242137,The Eternal Flame (Merlin  #11),T.A. Barron/David Elliot,4.22,eng,377,2506,48,2006-10-19
24089,9780803494664,The Ivy Tree,Carolyn Brown,4.24,eng,192,20,1,2001-02-01
24093,9780590396431,Street Magic (The Circle Opens  #2),Tamora Pierce,4.15,eng,300,21070,286,2006-11-15
24094,9781416903444,Wolf-Speaker (Immortals  #2),Tamora Pierce,4.21,eng,344,44061,661,2005-06-01
24096,9781579124571,Leonardo's Notebooks,Leonardo da Vinci/H. Anna Suh,3.93,eng,352,36003,121,2005-08-01
24100,9780060931407,The Golden Notebook,Doris Lessing,3.76,eng,640,16000,1219,1999-02-03
24115,9780140289206,Gödel  Escher  Bach: An Eternal Golden Braid,Douglas R. Hofstadter,4.29,eng,777,330,26,2000-03-30
24119,9781585360727,M Is for Mayflower: A Massachusetts Alphabet,Margot Theis Raven/Jeannie Brett,4,eng,40,27,4,2002-10-01
24121,9780375839375,Mayflower Treasure Hunt (A to Z Mysteries: Super Edition  #2),Ron Roy/John Steven Gurney,4.19,en-US,114,965,39,2007-08-28
24124,9780803724624,William Shakespeare’s: Romeo and Juliet (Shakespeare Retellings  #4),Bruce Coville/Dennis Nolan,3.97,eng,40,179,17,1999-10-01
24126,9781416933960,Jennifer  Hecate  Macbeth  William McKinley  and Me  Elizabeth,E.L. Konigsburg,3.79,eng,128,54,11,2007-02-27
24127,9780446403382,Death of a Charming Man (Hamish Macbeth  #10),M.C. Beaton,3.79,eng,176,3618,223,1995-07-01
24136,9780521618755,The Merchant of Venice,William Shakespeare/Robert     Smith/Jonathan    Morris,3.8,eng,196,1549,36,2005-08-01
24137,9780060739423,Catherine  Called Birdy,Karen Cushman,3.71,eng,224,33557,1280,2004-06-01
24147,9780141005348,How to Build a Time Machine,Paul Davies,3.82,eng,148,67,9,2002-07-02
24149,9780763628321,Around the World in 8 1/2 Days (Judy Moody #7),Megan McDonald/Peter H. Reynolds,4.15,eng,157,3408,113,2006-07-25
24152,9780763626150,Judy Moody  M.D.: The Doctor is In! (Judy Moody #5),Megan McDonald/Peter H. Reynolds,4.08,eng,176,4554,151,2006-03-14
24154,9780763623432,Judy Moody Predicts the Future (Judy Moody  #4),Megan McDonald/Peter H. Reynolds,4.07,eng,160,93,13,2005-02-03
24155,9780763628000,Judy Moody Declares Independence (Judy Moody #6),Megan McDonald/Peter H. Reynolds,4.08,eng,160,3884,132,2010-01-26
24156,9780763619312,Judy Moody Gets Famous! (Judy Moody  #2),Megan McDonald/Peter H. Reynolds,4.04,eng,126,8405,309,2003-04-01
24157,9780763620875,Judy Moody Saves the World! (Judy Moody #3),Megan McDonald/Peter H. Reynolds,4.03,eng,160,6077,254,2004-04-01
24172,9781416909057,Amelia's Notebook (Amelia's Notebooks  #1),Marissa Moss,4.01,eng,40,5305,166,2006-02-01
24173,9780689870408,Amelia's 6th-Grade Notebook (Amelia's Notebooks  #15),Marissa Moss,4.02,en-US,80,625,30,2005-07-01
24178,9780064410939,Charlotte's Web,E.B. White/Garth Williams/Rosemary Wells,4.17,eng,184,1300470,14739,2001-10-01
24179,9780061127762,Charlotte's Web,E.B. White/Garth Williams/Rosemary Wells,4.17,en-US,224,227,18,2006-10-31
24180,9780060882617,Charlotte's Web,E.B. White/Garth Williams/Kate DiCamillo,4.17,en-US,192,220,21,2006-10-31
24183,9780060882815,Charlotte's Web: Wilbur Finds a Friend,Jennifer Frantz/E.B. White/Aleksey Ivanov/Olga Ivanov,4.13,eng,32,64,9,2006-10-31
24188,9781887953795,Secrets of the Scorpion,Jed Carleton/Shawn Carman/Seth Mason/Robert    Lee/Travis Heerman/Aaron Medwin/Matthew S. Armstrong/D.J. Trindle/Cris Dornaus/Eric Steiger,3.68,eng,96,44,0,2003-04-01
24192,9780385339698,The Runaway Jury,John Grisham,3.98,eng,358,249884,1691,2006-04-25
24196,9780440418412,The Boys Start the War (Boy/Girl Battle  #1),Phyllis Reynolds Naylor,4.02,eng,144,1551,111,2002-01-08
24198,9780440409717,The Boys Start the War  the Girls Get Even,Phyllis Reynolds Naylor,4.13,eng,10,366,23,1994-06-01
24202,9780553175264,Boys Against Girls (Sweet Valley Twins  #17),Francine Pascal/Jamie Suzanne,3.47,eng,104,4,1,1988-09-23
24205,9780553155716,Boys Against Girls (Sweet Valley Twins  #17),Francine Pascal/Jamie Suzanne,3.47,eng,104,18,2,1988-03-01
24213,9780451527745,Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll/John Tenniel/Martin Gardner,4.07,eng,239,381097,6041,2000-12-01
24215,9780689847431,Alice's Adventures in Wonderland: A Pop-Up Adaptation,Robert Sabuda/Lewis Carroll,4.33,en-US,12,21875,111,2003-10-01
24217,9781593080150,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll/John Tenniel/Tan Lin,4.07,eng,286,2791,273,2003-12-15
24218,9780763620493,Alice's Adventures in Wonderland,Lewis Carroll/Helen Oxenbury,4.02,eng,208,65,5,2003-03-01
24220,9780141439761,Alice's Adventures in Wonderland and Through the Looking-Glass (Alice's Adventures in Wonderland  #1-2),Lewis Carroll/Hugh Haughton/John Tenniel,4.07,eng,378,3409,228,2003-03-27
24221,9780763608040,Alice's Adventures in Wonderland,Lewis Carroll/Helen Oxenbury,4.02,eng,207,226,27,1999-10-06
24223,9780345362391,The Art of Warfare,Sun Tzu/Roger T. Ames,3.97,eng,336,824,55,1993-03-02
24244,9780446613446,The Black Ice (Harry Bosch  #2; Harry Bosch Universe  #2),Michael Connelly,4.08,eng,448,45274,1619,2003-12-01
24248,9780778321712,Black Ice (Ice  #1),Anne Stuart,3.71,eng,377,8284,628,2005-04-26
24249,9780765345516,A Cavern of Black Ice (Sword of Shadows  #1),J.V. Jones,3.87,eng,769,7919,163,2005-03-01
24253,9781569473337,White Sky  Black Ice (Nathan Active Mystery  #1),Stan Jones,3.77,eng,284,644,116,2003-07-01
24255,9781574231007,Thus Spake the Corpse: An Exquisite Corpse Reader 1988-98 Vol 1 Poetry & Essays,Andrei Codrescu/Laura Rosenthal,3.83,en-US,417,18,1,1999-07-01
24257,9781845882426,Thus Spoke Zarathustra,Friedrich Nietzsche,4.06,eng,128,911,40,2006-12-01
24268,9780786160440,A World Lit Only by Fire,William Manchester/Barrett Whitener,3.85,en-US,10,38,4,2007-03-01
24270,9780440495048,War Comes to Willy Freeman (Arabus Family Saga  #1),James Lincoln Collier/Christopher Collier,3.59,eng,192,258,53,1987-01-01
24271,9780440229087,Skellig (Skellig  #1),David Almond,3.8,eng,208,17160,1782,2001-09-11
24273,9780340854334,Skellig: The Play,David Almond,3.61,eng,128,42,3,2003-11-13
24281,9780679600121,Les Misérables,Victor Hugo/Charles E. Wilbour,4.17,en-US,1260,728,122,1992-09-05
24283,9780449300022,Les Misérables,Victor Hugo/Charles E. Wilbour/James K. Robinson,4.3,eng,400,4917,352,1982-12-12
24284,9780375403170,Les Misérables,Victor Hugo/Charles E. Wilbour/Peter Washington,4.17,eng,1480,8004,474,1998-03-31
24288,9780679866688,Les Miserables (Stepping Stones),Monica Kulling/Victor Hugo,4.28,eng,112,554,52,1995-03-14
24296,9780439250726,Because Of Winn Dixie,Kate DiCamillo,4.04,eng,182,235,36,2000-03-01
24297,9780786851522,At the Edge of the World (Crispin  #2),Avi,3.69,en-US,234,2566,254,2006-08-08
24298,9780813510996,The Story of Avis,Elizabeth Stuart Phelps/Carol Phillips,3.55,eng,250,180,14,1985-06-01
24300,9780689837180,Poppy,Avi,3.96,eng,163,6894,501,2005-05-03
24304,9780060000141,Poppy's Return,Avi/Brian Floca,3.99,eng,256,1110,71,2006-08-22
24305,9780152046996,The Secret School,Avi,3.79,eng,176,3695,384,2003-08-01
24307,9780439178822,The Pen Is Mightier Than The Sword (The Amazing Days of Abby Hayes  #6),Anne Mazer/Monica Gesue,3.96,eng,128,1072,20,2001-12-01
24308,9780439178785,Have Wheels  Will Travel (The Amazing Days of Abby Hayes  #4),Anne Mazer/Monica Gesue,3.96,eng,144,975,26,2001-04-01
24309,9780439353687,Out of Sight  Out of Mind (The Amazing Days of Abby Hayes  #9),Anne Mazer/Monica Gesue/Joyce White,3.88,en-US,144,595,11,2002-12-01
24312,9781417629756,The Best Is Yet to Come (The Amazing Days of Abby Hayes Super Special  #1),Anne Mazer,4.05,eng,144,460,17,2004-06-01
24315,9780439872478,Violet Makes A Splash (Sister Magic),Anne Mazer/Bill Brown,3.96,en-US,112,120,5,2007-07-01
24316,9780439872461,The Trouble With Violet,Anne Mazer/Bill Brown,3.89,eng,112,223,36,2007-07-01
24330,9781417629763,Knowledge Is Power (The Amazing Days of Abby Hayes: #15),Anne Mazer,3.97,eng,97,23,0,2004-07-01
24335,9780064408677,The Trumpet of the Swan,E.B. White/Fred Marcellino,4.08,eng,252,63915,1825,2000-10-03
24337,9780590920681,Ella Enchanted (Ella Enchanted #1),Gail Carson Levine,3.98,eng,232,364091,8754,1998-09-01
24345,9781401210502,Sachs & Violens,Peter David/George Pérez,3.26,en-US,128,66,9,2006-12-06
24346,9781585100354,Nicomachean Ethics,Aristotle/Joe Sachs,3.94,eng,240,238,29,2002-01-01
24374,9780791077641,Harper Lee's To Kill a Mockingbird (Bloom's Guides),Harold Bloom/Harper Lee,4.41,eng,98,4687,19,2004-06-30
24378,9781854597687,His Dark Materials,Nicholas Wright/Philip Pullman,4.02,eng,236,38,4,2004-04-01
24379,9781854598318,His Dark Materials: New Edition,Nicholas Wright/Philip Pullman,4.02,eng,192,17,1,2005-04-01
24381,9780439994347,His Dark Materials Trilogy (Northern Lights; The Subtle Knife; The Amber Spyglass),Philip Pullman,4.26,eng,1016,341,22,2001-11-16
24384,9780440228899,The Cricket in Times Square,George Selden/Garth Williams,4.02,eng,134,55747,1374,1999-05-11
24394,9780380718122,Lucie Babbidge's House,Sylvia Cassedy,3.73,eng,242,162,21,1993-04-01
24403,9780375755200,Nine Horses,Billy Collins,4.17,eng,144,4107,246,2003-10-14
24406,9781557280244,The Apple that Astonished Paris,Billy Collins,4.2,eng,61,542,43,1999-02-01
24414,9780312929640,The Circle (Dan Lenson  #3),David Poyer,4.09,en-US,543,354,8,1993-06-15
24424,9780786015412,The Sorority: Samantha (Sorority Trilogy  #3),Tamara Thorne,3.72,eng,288,183,18,2003-08-01
24431,9780439968089,Trickster's Choice (Daughter of the Lioness  #1),Tamora Pierce,4.27,eng,453,43090,800,2004-09-17
24432,9780307283795,Trickster's Choice (Daughter of the Lioness  #1),Tamora Pierce/Trini Alvarado,4.27,eng,12,74,20,2005-12-13
24438,9781421502953,Video Girl Ai  Vol. 15: Len's Story,Masakazu Katsura,3.75,en-US,208,134,0,2006-04-04
24441,9780812532630,The Ships of Earth (Homecoming Saga #3),Orson Scott Card,3.54,eng,351,9326,125,1995-01-15
24442,9780764222375,Heathersleigh Homecoming (Secrets of Heathersleigh Hall  #3),Michael R. Phillips,4.33,eng,429,194,15,1999-10-01
24450,9780805081244,Bait and Switch: The (Futile) Pursuit of the American Dream,Barbara Ehrenreich,3.48,eng,248,4002,473,2006-07-25
24455,9781400078004,For Her Own Good: Two Centuries of the Experts' Advice to Women,Barbara Ehrenreich/Deirdre English,3.97,en-US,410,2126,123,2005-01-04
24457,9780060973339,Fear of Falling: The Inner Life of the Middle Class,Barbara Ehrenreich,3.91,eng,292,331,23,1990-09-26
24459,9780674990333,On Duties (De Officiis),Marcus Tullius Cicero/Walter Miller,3.96,eng,448,111,11,1913-01-01
24472,9781400064663,Peony in Love,Lisa See,3.6,eng,273,37411,3719,2007-06-26
24473,9780821776056,See How She Dies,Lisa Jackson,3.9,eng,510,2949,146,2004-08-01
24475,9780743284882,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,Chuck Klosterman,3.85,en-US,374,14639,667,2006-09-05
24476,9780743406567,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,3.8,eng,288,12448,526,2002-05-01
24478,9780811853194,i am 8-bit: Art Inspired by Classic Videogames of the '80s,Jon M. Gibson/Chuck Klosterman,4.11,en-US,156,114,12,2006-03-30
24497,9780345362537,No Idle Hands: The Social History of American Knitting,Anne Macdonald,4.02,eng,512,456,61,1990-05-19
24510,9780060779689,How to be Idle,Tom Hodgkinson,3.81,en-US,289,103,14,2005-05-10
24517,9781590170380,The Stuffed Owl: An Anthology of Bad Verse,D.B. Wyndham-Lewis/Charles  Lee/Billy Collins/Max Beerbohm,3.73,eng,264,69,9,2003-04-30
24520,9780393060119,The Complete Aubrey/Maturin Novels (5 Volumes),Patrick O'Brian,4.7,eng,6576,1338,81,2004-10-17
24521,9780393319798,The Hundred Days (Aubrey & Maturin #19),Patrick O'Brian,4.35,eng,281,5325,150,1999-11-17
24524,9780393060256,The Final Unfinished Voyage of Jack Aubrey (Aubrey & Maturin #21),Patrick O'Brian/Richard Snow,3.99,eng,144,2194,121,2004-10-17
24525,9780393310160,The Truelove (Aubrey & Maturin #15),Patrick O'Brian,4.36,eng,304,6025,139,1993-07-17
24526,9780393321074,Blue at the Mizzen (Aubrey & Maturin #20),Patrick O'Brian,4.38,eng,262,2375,95,2000-09-17
24530,9780671639617,Field Guide to Home Buying in America,Mark LeVine/Michael Pollan/Stephen M. Pollan,2.5,eng,256,4,1,1988-05-15
24546,9780571202805,Gilliam on Gilliam (Directors on Directors),Terry Gilliam/Ian Christie,4.1,eng,294,264,13,1999-11-15
24562,9781557830418,The Adventures of Baron Munchausen: The Illustrated Screenplay,Terry Gilliam/Charles McKeown,3.52,eng,238,11,0,1989-04-01
24565,9780679726487,The Complete Monty Python's Flying Circus: All the Words  Vol. 2,Graham Chapman/John Cleese/Terry Gilliam/Eric Idle/Terry Jones/Michael Palin,4.44,eng,384,1212,18,1989-11-12
24566,9780312311452,The Pythons Autobiography by The Pythons,Graham Chapman/John Cleese/Terry Gilliam/Eric Idle/Terry Jones/Michael Palin/Bob McCabe,4.08,eng,368,70,9,2005-11-15
24568,9780679726470,The Complete Monty Python's Flying Circus: All the Words: Volume 1,Graham Chapman/Eric Idle/Terry Gilliam/John Cleese/Terry Jones/Michael Palin/Roger Wilmut,4.38,eng,352,3172,40,1989-11-12
24569,9781560252757,The Gangs of New York,Herbert Asbury/Jorge Luis Borges,3.6,eng,384,2835,209,2001-10-30
24572,9781560255215,All Around the Town,Herbert Asbury,3.62,eng,364,95,3,2003-10-24
24580,9780451528643,The Adventures of Tom Sawyer and Adventures of Huckleberry Finn,Mark Twain/Shelly Fisher Fishkin,4.08,eng,520,33489,453,2002-12-03
24581,9781402714603,The Adventures of Tom Sawyer (Adventures of Tom and Huck  #1),Mark Twain/Scott McKowen,3.91,eng,224,1507,105,2004-10-01
24583,9780143039563,The Adventures of Tom Sawyer (Adventures of Tom and Huck  #1),Mark Twain/Guy Cardwell/John Seelye,3.91,eng,244,667590,6783,2006-02-28
24589,9780441542154,The Moon in Hiding (The Green Lion Trilogy #2),Teresa Edgerton,4,eng,208,162,4,1989-09-01
24591,9780743527293,The Short Stories  Vol 3,Ernest Hemingway/Stacy Keach,3.77,eng,5,80,6,2003-03-01
24594,9780738546780,Selections from the Oakland Tribune Archives (Images of America: California),Annalee Allen,3,eng,128,2,1,2006-10-30
24596,9780738528526,Sebastopol (Images of America: California),Western Sonoma County Historical Society,4.4,eng,128,4,1,2003-09-21
24597,9780738544922,Center City Philadelphia in the 19th Century (Images of America: Pennsylvania),Library Company of Philadelphia,4.44,eng,128,9,1,2006-10-23
24598,9780738519388,Juneau and Sauk Counties: 1850-2000 (Images of America: Wisconsin),Jacqueline Ann/Sheila Z.,2.67,eng,128,3,0,2002-03-05
24601,9780811200073,Paris Spleen,Charles Baudelaire/Louise Varèse,4.3,eng,118,7792,176,1970-01-17
24603,9780674022874,The Writer of Modern Life: Essays on Charles Baudelaire,Walter Benjamin/Michael W. Jennings/Rodney Livingstone/Edmund F.N. Jephcott/Harry Zohn/Howard Eiland,4.3,eng,307,267,4,2006-11-01
24604,9780486270920,Flowers of Evil and Other Works/Les Fleurs du Mal et Oeuvres Choisies : A Dual-Language Book (Dover Foreign Language Study Guides) (English and French Edition),Charles Baudelaire/Wallace Fowlie,4.35,fre,304,569,24,1992-05-01
24605,9781843910176,On Wine and Hashish,Charles Baudelaire/Andrew Brown/Margaret Drabble,3.93,eng,88,751,17,2002-09-01
24606,9780486447780,Intimate Journals,Charles Baudelaire/Christopher Isherwood/W.H. Auden,3.73,eng,128,217,27,2006-06-16
24607,9780714833651,The Painter of Modern Life and Other Essays (Phaidon Arts and Letters),Charles Baudelaire/Jonathon Mayne,3.96,eng,310,639,14,1995-08-24
24612,9782038717006,Candide,Voltaire/Larousse,3.77,fre,240,217,15,2007-05-01
24613,9780743280549,Candide,Voltaire/Mona Mulhair,3.77,fre,286,3,1,2005-10-01
24614,9780915145690,The Handbook (The Encheiridion),Epictetus/Nicholas P. White,4.23,eng,35,708,57,1983-06-01
